# Constructed from biom file
#OTU ID	ITS.Mia.2	ITS.Mia.12	ITS.Mia.9	ITS.Mia.17	ITS.Mia.10	ITS.Mia.11	ITS.Mia.15	ITS.Mia.16	ITS.Mia.1	ITS.Mia.13	ITS.Mia.14	ITS.Mia.3	ITS.Mia.7	ITS.Mia.8	ITS.Mia.5	ITS.Mia.4	ITS.Mia.6
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__unidentified	2.36057834169e-05	2.57788433033e-05	8.93623105519e-05	0.0	0.0	0.0	0.0	0.0	1.3097748497e-05	0.0	0.0	3.30622231039e-05	1.72343964084e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified	2.36057834169e-05	0.0	0.0	3.02975216627e-05	0.0	1.21948245165e-05	1.14008185788e-05	0.0	1.3097748497e-05	0.0	0.000320610909515	2.20414820693e-05	0.0	0.0	0.0	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae	2.36057834169e-05	1.28894216517e-05	0.0	1.00991738876e-05	1.30257519115e-05	1.21948245165e-05	0.0	0.0	0.0	0.0	0.0	1.10207410346e-05	0.0	1.25283453814e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Acarosporales;f__Acarosporaceae	0.0	0.0	1.78724621104e-05	0.0	0.0	1.21948245165e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae	0.0	0.00038668264955	0.000160852158993	3.02975216627e-05	2.60515038231e-05	0.0	4.56032743151e-05	1.15064205827e-05	0.0	0.0	5.82928926391e-05	0.0	0.000137875171267	2.50566907629e-05	1.1929188338e-05	1.16451038161e-05	3.4576353232e-05
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Candelariales;f__Candelariaceae	1.18028917085e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1929188338e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Cladoniaceae	0.0	1.28894216517e-05	0.0	1.00991738876e-05	1.30257519115e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanoraceae	0.0	0.0	0.0	5.04958694379e-05	2.60515038231e-05	1.21948245165e-05	1.14008185788e-05	0.0	0.0	0.0	1.45732231598e-05	1.10207410346e-05	9.47891802459e-05	0.000363322016061	9.54335067042e-05	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae	0.000177043375627	0.000373793227898	0.000303831855876	0.000171685956089	0.00016933477485	0.00176824955489	0.000262218827312	0.000414231140977	0.000314345963929	0.000231725544265	0.000276891240036	0.000330622231039	0.000405008315596	0.000250566907629	0.000465238345183	0.000232902076322	0.00117559600989
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Ramalinaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72343964084e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Stereocaulaceae	5.90144585423e-05	0.0	0.0	1.00991738876e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.82928926391e-05	3.30622231039e-05	0.0	0.0	0.0	5.82255190805e-05	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecideales;f__Lecideaceae	1.18028917085e-05	2.57788433033e-05	0.0	0.0	1.30257519115e-05	0.0	0.0	1.15064205827e-05	0.0	1.15862772133e-05	0.0	3.30622231039e-05	0.0	0.0	1.1929188338e-05	2.32902076322e-05	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.61719820418e-06	0.0	0.0	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__unidentified	3.54086751254e-05	2.57788433033e-05	0.0	5.04958694379e-05	3.90772557346e-05	0.0	1.14008185788e-05	1.15064205827e-05	0.0	0.0	0.000466343141113	2.20414820693e-05	0.0	0.0	1.1929188338e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae	0.0	0.0	0.0	0.0	1.30257519115e-05	0.0	0.0	0.0	0.0	1.15862772133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Lobariaceae	0.0	0.0	0.0	1.00991738876e-05	0.0	0.0	1.14008185788e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.25283453814e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Nephromataceae	1.18028917085e-05	2.57788433033e-05	0.0	0.0	0.0	0.0	3.42024557363e-05	0.0	0.0	1.15862772133e-05	0.0	0.0	0.0	0.0	1.1929188338e-05	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Peltigeraceae	1.18028917085e-05	0.0	0.0	0.0	0.0	0.0	1.14008185788e-05	2.30128411654e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.57875650141e-05	0.00160702432662	0.000121017236312
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Icmadophilaceae	0.0	0.0	0.0	0.0	0.000195386278673	0.0	1.14008185788e-05	1.15064205827e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.1929188338e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Ochrolechiaceae	0.000165240483919	0.000554245131021	5.36173863311e-05	0.000171685956089	0.000390772557346	0.000999975610351	0.000159611460103	0.000517788926221	0.000117879736473	0.000173794158199	0.000349757355834	0.000341642972073	0.00031021913535	0.00140317468272	0.000536813475211	5.82255190805e-05	0.000414916238784
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Caliciaceae	0.0	1.28894216517e-05	1.78724621104e-05	9.08925649882e-05	1.30257519115e-05	0.0	2.28016371575e-05	0.0	0.0	2.31725544265e-05	0.0	0.0	4.30859910209e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae	2.36057834169e-05	1.28894216517e-05	5.36173863311e-05	0.0	0.0	1.21948245165e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32902076322e-05	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae	1.18028917085e-05	2.57788433033e-05	1.78724621104e-05	6.05950433255e-05	6.51287595576e-05	1.21948245165e-05	0.0	2.30128411654e-05	1.3097748497e-05	2.31725544265e-05	1.45732231598e-05	7.71451872424e-05	0.000180961162288	3.75850361443e-05	0.0	3.49353114483e-05	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae	0.00336382413691	0.0	5.36173863311e-05	0.000484760346604	0.00016933477485	2.4389649033e-05	0.000718251570463	4.60256823307e-05	0.000301248215432	0.00726459581272	0.00110756496014	9.91866693116e-05	1.72343964084e-05	0.0	0.00090661831369	0.000174676557242	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.000200649159044	0.0957168451852	8.93623105519e-05	0.000424165303278	0.000494978572638	0.000280480963879	0.000319222920206	5.75321029134e-05	0.000288150466935	0.000382347148038	0.000422623471633	0.0565364015076	0.0498591088094	0.0	3.57875650141e-05	6.98706228966e-05	0.000242034472624
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	1.18028917085e-05	0.0	1.78724621104e-05	1.00991738876e-05	0.0	1.21948245165e-05	0.0	0.000207115570488	0.0	0.000139035326559	0.0	0.00100288743415	0.000430859910209	0.0	0.000107362695042	0.00564787535081	0.000587798004944
